popsize,genenumber,generationnumber,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
100,5,18,1.0,0.91,0.89,0.95,1.0,0.004321373782642578,-0.03621217265444471,-0.045757490560675115,-0.017728766960431602,0.004321373782642578
100,5,19,0.99,0.94,0.93,0.95,0.98,0.0,-0.02227639471115225,-0.026872146400301312,-0.017728766960431602,-0.004364805402450088
100,5,20,0.98,0.95,0.95,0.95,0.95,-0.004364805402450088,-0.017728766960431602,-0.017728766960431602,-0.017728766960431602,-0.017728766960431602
100,5,21,1.0,0.92,0.96,0.94,0.98,0.004321373782642578,-0.031517051446064856,-0.013228265733755159,-0.02227639471115225,-0.004364805402450088
100,5,22,1.0,0.93,0.96,0.96,0.99,0.004321373782642578,-0.026872146400301312,-0.013228265733755159,-0.013228265733755159,0.0
100,5,23,0.99,0.85,0.95,0.91,0.98,0.0,-0.06550154875643228,-0.017728766960431602,-0.03621217265444471,-0.004364805402450088
100,5,24,0.99,0.83,0.95,0.89,0.98,0.0,-0.07572071393811836,-0.017728766960431602,-0.045757490560675115,-0.004364805402450088
100,5,25,1.0,0.86,0.87,0.9,1.0,0.004321373782642578,-0.06048074738138147,-0.05551732784983136,-0.040958607678906384,0.004321373782642578
100,5,26,1.0,0.81,0.84,0.89,1.0,0.004321373782642578,-0.08618614761628327,-0.07058107428570727,-0.045757490560675115,0.004321373782642578
100,5,27,1.0,0.72,0.89,0.84,0.99,0.004321373782642578,-0.13667713987954408,-0.045757490560675115,-0.07058107428570727,0.0
100,5,28,1.0,0.72,0.92,0.87,0.97,0.004321373782642578,-0.13667713987954408,-0.031517051446064856,-0.05551732784983136,-0.00877392430750515
100,5,29,1.0,0.72,0.9,0.82,0.98,0.004321373782642578,-0.13667713987954408,-0.040958607678906384,-0.0809219076239261,-0.004364805402450088
100,5,30,1.0,0.8,0.95,0.86,0.99,0.004321373782642578,-0.09151498112135022,-0.017728766960431602,-0.06048074738138147,0.0
100,5,31,1.0,0.87,0.95,0.86,0.99,0.004321373782642578,-0.05551732784983136,-0.017728766960431602,-0.06048074738138147,0.0
100,5,32,1.0,0.8,0.96,0.91,0.97,0.004321373782642578,-0.09151498112135022,-0.013228265733755159,-0.03621217265444471,-0.00877392430750515
100,5,33,1.0,0.79,0.95,0.91,1.0,0.004321373782642578,-0.09691001300805638,-0.017728766960431602,-0.03621217265444471,0.004321373782642578
100,5,34,1.0,0.8,0.96,0.92,1.0,0.004321373782642578,-0.09151498112135022,-0.013228265733755159,-0.031517051446064856,0.004321373782642578
100,5,35,1.0,0.81,0.98,0.96,0.99,0.004321373782642578,-0.08618614761628327,-0.004364805402450088,-0.013228265733755159,0.0
100,5,36,1.0,0.83,0.97,0.98,1.0,0.004321373782642578,-0.07572071393811836,-0.00877392430750515,-0.004364805402450088,0.004321373782642578
100,5,37,1.0,0.82,0.98,0.98,0.99,0.004321373782642578,-0.0809219076239261,-0.004364805402450088,-0.004364805402450088,0.0
100,5,38,1.0,0.78,0.95,0.98,0.98,0.004321373782642578,-0.10237290870955855,-0.017728766960431602,-0.004364805402450088,-0.004364805402450088
100,5,39,1.0,0.81,0.96,0.98,1.0,0.004321373782642578,-0.08618614761628327,-0.013228265733755159,-0.004364805402450088,0.004321373782642578
100,5,40,1.0,0.69,0.98,0.9,0.99,0.004321373782642578,-0.1549019599857432,-0.004364805402450088,-0.040958607678906384,0.0
100,5,41,1.0,0.67,0.95,0.9,0.99,0.004321373782642578,-0.16749108729376364,-0.017728766960431602,-0.040958607678906384,0.0
100,5,42,1.0,0.66,0.89,0.91,1.0,0.004321373782642578,-0.17392519729917352,-0.045757490560675115,-0.03621217265444471,0.004321373782642578
100,5,43,1.0,0.65,0.84,0.96,1.0,0.004321373782642578,-0.18045606445813128,-0.07058107428570727,-0.013228265733755159,0.004321373782642578
100,5,44,1.0,0.67,0.86,0.97,1.0,0.004321373782642578,-0.16749108729376364,-0.06048074738138147,-0.00877392430750515,0.004321373782642578
100,5,45,1.0,0.67,0.93,0.97,1.0,0.004321373782642578,-0.16749108729376364,-0.026872146400301312,-0.00877392430750515,0.004321373782642578
100,5,46,1.0,0.68,0.94,0.97,1.0,0.004321373782642578,-0.16115090926274464,-0.02227639471115225,-0.00877392430750515,0.004321373782642578
100,5,47,1.0,0.65,0.95,0.95,0.98,0.004321373782642578,-0.18045606445813128,-0.017728766960431602,-0.017728766960431602,-0.004364805402450088
100,5,48,1.0,0.74,0.92,0.98,0.99,0.004321373782642578,-0.12493873660829993,-0.031517051446064856,-0.004364805402450088,0.0
100,5,49,1.0,0.77,0.96,0.94,0.97,0.004321373782642578,-0.10790539730951958,-0.013228265733755159,-0.02227639471115225,-0.00877392430750515
100,5,50,1.0,0.72,0.94,0.96,0.97,0.004321373782642578,-0.13667713987954408,-0.02227639471115225,-0.013228265733755159,-0.00877392430750515
100,5,51,1.0,0.78,0.91,0.97,1.0,0.004321373782642578,-0.10237290870955855,-0.03621217265444471,-0.00877392430750515,0.004321373782642578
100,5,52,1.0,0.81,0.97,0.98,0.99,0.004321373782642578,-0.08618614761628327,-0.00877392430750515,-0.004364805402450088,0.0
100,5,53,1.0,0.8,0.99,0.98,0.97,0.004321373782642578,-0.09151498112135022,0.0,-0.004364805402450088,-0.00877392430750515
100,5,54,1.0,0.78,0.97,0.99,0.98,0.004321373782642578,-0.10237290870955855,-0.00877392430750515,0.0,-0.004364805402450088
100,5,55,1.0,0.84,1.0,1.0,0.98,0.004321373782642578,-0.07058107428570727,0.004321373782642578,0.004321373782642578,-0.004364805402450088
100,5,56,1.0,0.84,0.99,1.0,0.98,0.004321373782642578,-0.07058107428570727,0.0,0.004321373782642578,-0.004364805402450088
100,5,57,1.0,0.76,0.99,0.99,0.97,0.004321373782642578,-0.11350927482751812,0.0,0.0,-0.00877392430750515
100,5,58,1.0,0.81,1.0,0.99,0.99,0.004321373782642578,-0.08618614761628327,0.004321373782642578,0.0,0.0
100,5,59,1.0,0.78,1.0,0.98,0.96,0.004321373782642578,-0.10237290870955855,0.004321373782642578,-0.004364805402450088,-0.013228265733755159
100,5,60,1.0,0.78,1.0,0.97,0.99,0.004321373782642578,-0.10237290870955855,0.004321373782642578,-0.00877392430750515,0.0
100,5,61,1.0,0.79,1.0,0.98,0.99,0.004321373782642578,-0.09691001300805638,0.004321373782642578,-0.004364805402450088,0.0
100,5,62,1.0,0.81,1.0,0.98,0.99,0.004321373782642578,-0.08618614761628327,0.004321373782642578,-0.004364805402450088,0.0
100,5,63,1.0,0.79,1.0,0.97,0.98,0.004321373782642578,-0.09691001300805638,0.004321373782642578,-0.00877392430750515,-0.004364805402450088
100,5,64,1.0,0.85,1.0,0.99,0.98,0.004321373782642578,-0.06550154875643228,0.004321373782642578,0.0,-0.004364805402450088
100,5,65,1.0,0.84,1.0,0.99,1.0,0.004321373782642578,-0.07058107428570727,0.004321373782642578,0.0,0.004321373782642578
100,5,66,1.0,0.84,1.0,0.98,1.0,0.004321373782642578,-0.07058107428570727,0.004321373782642578,-0.004364805402450088,0.004321373782642578
100,5,67,1.0,0.84,1.0,1.0,1.0,0.004321373782642578,-0.07058107428570727,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,68,1.0,0.84,1.0,1.0,1.0,0.004321373782642578,-0.07058107428570727,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,69,1.0,0.86,1.0,1.0,1.0,0.004321373782642578,-0.06048074738138147,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,70,1.0,0.88,1.0,1.0,1.0,0.004321373782642578,-0.0506099933550872,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,71,1.0,0.9,1.0,1.0,1.0,0.004321373782642578,-0.040958607678906384,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,72,1.0,0.95,1.0,1.0,1.0,0.004321373782642578,-0.017728766960431602,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,73,1.0,0.91,1.0,1.0,1.0,0.004321373782642578,-0.03621217265444471,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,74,1.0,0.91,1.0,1.0,1.0,0.004321373782642578,-0.03621217265444471,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,75,1.0,0.88,1.0,1.0,1.0,0.004321373782642578,-0.0506099933550872,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,76,1.0,0.87,1.0,1.0,1.0,0.004321373782642578,-0.05551732784983136,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,77,1.0,0.84,1.0,1.0,1.0,0.004321373782642578,-0.07058107428570727,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,78,1.0,0.87,1.0,1.0,1.0,0.004321373782642578,-0.05551732784983136,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,79,1.0,0.88,1.0,1.0,1.0,0.004321373782642578,-0.0506099933550872,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,80,1.0,0.94,1.0,1.0,1.0,0.004321373782642578,-0.02227639471115225,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,81,1.0,0.92,1.0,1.0,1.0,0.004321373782642578,-0.031517051446064856,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,82,1.0,0.94,1.0,1.0,1.0,0.004321373782642578,-0.02227639471115225,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,83,1.0,0.95,1.0,1.0,1.0,0.004321373782642578,-0.017728766960431602,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,84,1.0,0.91,1.0,1.0,1.0,0.004321373782642578,-0.03621217265444471,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,85,1.0,0.93,1.0,1.0,1.0,0.004321373782642578,-0.026872146400301312,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,86,1.0,0.92,1.0,1.0,1.0,0.004321373782642578,-0.031517051446064856,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,87,1.0,0.97,1.0,1.0,1.0,0.004321373782642578,-0.00877392430750515,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,88,1.0,0.93,1.0,1.0,1.0,0.004321373782642578,-0.026872146400301312,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,89,1.0,0.95,1.0,1.0,1.0,0.004321373782642578,-0.017728766960431602,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,90,1.0,0.95,1.0,1.0,1.0,0.004321373782642578,-0.017728766960431602,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,91,1.0,0.98,1.0,1.0,1.0,0.004321373782642578,-0.004364805402450088,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,92,1.0,0.99,1.0,1.0,1.0,0.004321373782642578,0.0,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,93,1.0,0.98,1.0,1.0,1.0,0.004321373782642578,-0.004364805402450088,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,94,1.0,0.98,1.0,1.0,1.0,0.004321373782642578,-0.004364805402450088,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,95,1.0,0.99,1.0,1.0,1.0,0.004321373782642578,0.0,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,96,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,97,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,98,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,99,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,100,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,101,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,102,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,103,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,104,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,105,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,106,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,107,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,108,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,109,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,110,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,111,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,112,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,113,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,114,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,115,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,116,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,117,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,118,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,119,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,120,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,121,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,122,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,123,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,124,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,125,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,126,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,127,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,128,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,129,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,130,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,131,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,132,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,133,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,134,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,135,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,136,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,137,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,138,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,139,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,140,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,141,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,142,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,143,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,144,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,145,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,146,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,147,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,148,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
100,5,149,1.0,1.0,1.0,1.0,1.0,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578,0.004321373782642578
